Cypress Wet Season, Mammals & Opossum Corrected, R Added 7/25/2000           0    
45 14 1.4e-07 
45 15 0.0013 
45 16 0.000231 
45 17 0.000187 
45 20 0.000733 
45 21 0.0492 
45 22 0.00495 
45 23 0.00424 
45 24 0.0232 
45 29 0.00231 
45 30 6.3e-05 
45 31 0.00201 
45 32 0.0206 
45 53 0.812 
45 64 47.3 
45 67 9.54 
46 24 0.00846 
46 53 0.541 
46 64 135.0 
46 67 27.3 
47 53 0.0541 
47 64 1.78 
47 67 0.198 
48 53 0.0541 
48 64 0.133 
48 67 0.0148 
49 7 0.0084 
49 8 0.00107 
49 9 0.000738 
49 10 4.02e-05 
49 11 0.0121 
49 12 9.08e-05 
49 27 0.0563 
49 28 2.75e-05 
49 29 0.00214 
49 36 0.000351 
49 51 0.00156 
49 52 0.0055 
49 55 0.0066 
49 56 0.0315 
49 57 0.0134 
49 58 0.0381 
49 59 0.0223 
49 61 0.102 
49 62 0.0259 
49 63 0.00795 
49 64 1.61 
49 67 3.09 
50 7 0.000843 
50 8 9.79e-05 
50 9 6.73e-05 
50 10 3.67e-06 
50 11 0.00121 
50 12 8.28e-06 
50 27 0.00565 
50 28 2.51e-06 
50 29 0.000195 
50 35 0.0099 
50 51 0.000157 
50 52 0.000551 
50 55 0.000602 
50 56 0.00288 
50 57 0.00122 
50 58 0.00383 
50 59 0.00264 
50 61 0.0114 
50 62 0.0026 
50 63 0.00199 
50 64 0.195 
50 67 0.293 
51 66 0.000979 
52 66 0.00351 
53 2 0.0662 
53 4 0.0003 
53 6 0.0241 
53 7 0.00128 
53 8 0.000163 
53 9 0.000112 
53 10 6.12e-06 
53 11 0.00184 
53 12 1.38e-05 
53 13 0.00174 
53 14 2.87e-07 
53 15 0.00267 
53 16 0.000476 
53 17 0.00255 
53 18 0.00142 
53 20 0.000992 
53 23 0.00421 
53 25 1.37e-06 
53 27 0.00855 
53 28 4.18e-06 
53 29 0.000326 
53 30 0.000389 
53 31 0.000567 
53 32 0.00905 
53 34 0.118 
53 35 0.004 
53 51 0.000238 
53 52 0.000835 
53 55 0.001 
53 56 0.00479 
53 57 0.00204 
53 58 0.0058 
53 59 0.00338 
53 60 0.26 
53 61 0.0156 
53 62 0.00394 
53 63 0.00133 
53 64 1.01 
53 67 2.04 
54 11 6.09e-05 
54 12 1.47e-06 
54 58 0.000645 
54 59 0.00172 
54 62 0.000603 
54 66 0.0002 
55 7 1.31e-05 
55 8 1.67e-06 
55 9 1.15e-06 
55 10 6.27e-08 
55 11 9.36e-05 
55 12 5.66e-06 
55 27 0.000215 
55 36 9.7e-07 
55 51 2.44e-06 
55 52 8.56e-06 
55 59 0.00715 
55 61 0.000176 
55 62 0.000642 
55 66 0.00158 
56 7 6.25e-05 
56 8 7.98e-06 
56 9 5.48e-06 
56 10 2.99e-07 
56 11 0.000447 
56 12 2.7e-05 
56 27 0.000821 
56 29 1.59e-05 
56 36 4.64e-06 
56 51 1.16e-05 
56 52 4.09e-05 
56 59 0.0318 
56 61 0.00187 
56 62 0.00681 
56 66 0.00534 
57 29 1.12e-05 
57 36 3.25e-06 
57 51 8.16e-06 
57 52 2.87e-05 
57 59 0.0177 
57 62 0.00478 
57 66 0.00434 
58 7 0.000129 
58 8 1.94e-05 
58 9 1.34e-05 
58 10 7.29e-07 
58 11 0.00231 
58 36 1.13e-05 
58 51 2.83e-05 
58 52 9.95e-05 
58 59 0.015 
58 61 0.0048 
58 62 0.0352 
58 66 0.0105 
59 7 0.00032 
59 8 3.56e-05 
59 9 2.45e-05 
59 10 1.34e-06 
59 11 0.00573 
59 28 1.61e-07 
59 29 2.44e-05 
59 31 5.16e-05 
59 36 2.07e-05 
59 51 5.19e-05 
59 52 0.00021 
59 58 0.00171 
59 61 0.00508 
59 62 0.0478 
59 66 0.164 
60 7 0.000126 
60 8 1.4e-05 
60 9 9.61e-06 
60 10 5.25e-07 
60 11 0.00225 
60 12 4.74e-05 
60 36 8.13e-06 
60 51 2.04e-05 
60 52 7.17e-05 
60 59 0.00706 
60 62 0.0188 
60 66 0.104 
61 9 2.95e-05 
61 10 1.61e-06 
61 28 1.94e-07 
61 29 2.95e-05 
61 31 5.16e-05 
61 36 2.5e-05 
61 51 6.26e-05 
61 52 0.00022 
61 62 0.0502 
61 66 0.349 
62 8 0.000233 
62 10 8.88e-06 
62 28 2.71e-07 
62 29 4.12e-05 
62 31 5.16e-05 
62 51 8.75e-05 
62 52 0.000307 
62 59 0.0185 
62 61 0.0152 
62 66 0.492 
63 8 3.18e-05 
63 10 1.21e-06 
63 27 0.000322 
63 28 2.1e-07 
63 29 1.64e-05 
63 51 1.19e-05 
63 52 4.2e-05 
63 59 0.0113 
63 61 0.00823 
63 62 0.0217 
63 66 0.00187 
64 3 0.00051 
64 5 57.0 
64 33 0.426 
64 34 0.071 
64 35 0.002 
64 53 0.325 
64 68 5.55 
65 53 0.108 
65 64 0.0781 
65 67 0.00868 
66 1 0.045 
66 2 0.102 
66 53 0.778 
66 64 0.512 
66 67 1.2 
67 3 0.00051 
67 5 203.0 
67 33 3.83 
67 34 0.236 
67 35 0.004 
67 37 1.37 
67 49 3.11 
67 50 0.327 
67 53 1.2 
67 68 35.8 
68 3 0.00102 
68 33 0.852 
68 34 0.236 
68 35 0.007 
68 37 2.71 
68 49 1.78 
68 50 0.187 
68 63 0.000625 
68 64 1.37 
68 67 11.1 
-1 
